reviews,ratings
"Very good, I haven't had any problems with this app, I personally think it's a pretty good app. There are tons of games in just one app, I think it's pretty nice... although I do have some suggestions, First, maybe let us earn robux instead of buying (I don't have any problem with buying though),Next, more free hair most of it is pretty basic (everyone wears it), Lastly, add more theme colors, like red,blue,pink, yellow, or just have a color swatch.",5
"This is a great game. Although it has some errors, lags and glitches, those other ones are not so bad. But, I found one that really messes me up. When I want to design my character into a blocky and once I save it. In the left arm, there isn't the 'woman hand'. Please fix it! Overall the game is a great timepass with excellent game play.",4
"This is a very fun game and I totally recommend it, my only concern is that sometimes if I do two things at once, my screen goes crazy. For example if I drag my joystick up to go forward, I go forward but my camera starts looking up. Leaving and coming back fixes it but tycoons don't save progress and this irritates me most on battle tycoons because I lose my weapons progress. But besides that, this is the best game I've played!⭐⭐⭐⭐",4
"So the game is great but there is this annoying bug that a lot of people have already mentioned, the camera bug, basically instead of turning around you start zooming in and out, the worst part is that you can only solve it by entering a screen lock cutscene, that most games don't have, or by quiting the game. So yeah please fix it Besides that, overall an amazing game",5
"Roblox is a great game! You can customize your avatar, and play many different games with other people! But, I am having a very annoying issue. Whenever I play a game, any game it doesn't matter, Sometimes my joystick will glitch out and whenever I move my 3 person view would be following my joystick and make it hard for me to play. Please fix this bug! Otherwise great game! ⭐⭐⭐⭐",4
"I do enjoy roblox, but I have an issue. for some reason while I'm playing on mobile, I suddenly won't be able to move around while also moving the camera around (with the dynamic thumbstick and follow settings I think) I cant do both at once, which makes it difficult to play and ruins the experience. The only thing that fixes it *temporarily* is if I turn off my phone then turn it back on and continue the game, but sometimes that makes me disconnect from the game.",4
"This is a great game and there's so much you can do. But there's 1 bug that greatly annoys everyone. The camera bug. It's so irritating and the only solution is litteraly having to leave the game, which technically isn't really a solution because you could be doing something important and then you lose it if you rejoin. It gets stuck in the worst places and especially for mobile users when you press the walk button the camera moves as well. So many people lost data from this bug. Please fix it.",4
"Roblox is a great game. Especially through covid and all of this it's been extremely distracting and fun, not to mention it has the ability to allow you to interact with people around the world. Though a problem I've been experiencing is that:sometimes when I speak or go to say something in chat I get completely logged out of the game and it crashes. I feel like that's an easy fix and it doesn't make much of a problem, it's easy to get around and doesn't happen often, but becomes irritating.",4
"Love the game! I love the interface, it's super easy to use and navigate. It's cool that your able to customize an avatar, but I wish it had more free (full) outfits to choose from, instead of having to but it. Also speaking of that, there should be a way to get free robux. Maybe by watching 3 ads a day (idk just ideas), or maybe you could get a free gift? either way, great game!",4
"This platform is rather enjoyable when playing the right games, but there is one issue that prevents me from rating this 5 stars; the camera bugs whenever you tap the screen in a way that is too much at once, or when you tap the menu and hold at the same time. This is really problematic, as fixing it temporarily requires you to literally leave the game. Sometimes, the camera bugs for literally no reason, getting stuck at the worst angles. You need to fix this bug, we're all so tired of it.",4
"Games are very enjoyable, but for most of them my character lags and goes really slow. This is only happening to me (from what I know), so it may just be a user error. Additionally, the ""Robux"" seems a bit expensive. I would like to be able to earn it through games or selling avatar clothing, hats, etc. My personal favorite games lag a lot. I like to play on my touchscreen chromebook. For a few of the games I play, it is only for ""mobile screens."" This limits my options, which upsets me.",4
"This game is amazing in many ways!! Though, a reoccurring problem has made it hard to play. Ever since I switched phones to my Nokia, the game started thinking I was on a computer, making it hard to play. With an enlarged screen, it was hard to jump and I'd end up having to reset or leave the game if I went into a sitting position. It would mean a lot of you have advice or could fix the problem! You guys are awesome for creating such a great game, keep up the good work!! 💪",4
"Overall, I like this game. Most of the servers run pretty smoothly, and the overall experience is pretty fun. There are only a few things I'd like changed: 1. I wish I could get Robux without paying actual money 2. It would be nice if there were more free outfits/hairs/facial expressions 3. I would like it if I could get Roblox Studio on a Chromebook, iPad, or tablet (it's only accessable through Macbook or Windows) For the most part, it's a good game.",4
"This is definetally a 5 star. You can choose from an endless amount of games, some roleplay, obbys, tycoons, and much more. I recommend trying it. Also you can meet new people. You can also message your friends, chat, and explore. Contains in game purchases though. Although every once in a while there are updates. Sometimes they can take a long time, that would deduct but the game is too good for that. Maybe it is an old device problem or something with the wifi. But if not, please fix it.",5
"This game is amazing, I love playing with all my friends and going to social places like royals high or brookhaven!!I it's just the game has a few bugs that are really annoying,like whenever I type in the chat for some reason I accidently click the settings button and my screen goes un a 360 mode,then octave to rejoin back because resetting doesnt help and I can't stand it,if you can fix it that would be amazing!! Thank you very much and have a good day!!",4
"Amazing game, sometimes laggy but it's still good. I've been playing Roblox for 4 and a half years now, there's been fun things to do, creative games, amazing players and finding new friends! The ploblem is about the Mobile devices, you're screen sometimes glitches, you sometimes can't controll the movements. I wish they can add something like refreshing you're screen so it doesn't get stuck. But overall a great Experience! I can't wait for the Future.",4
"Its good! But a few problems... This app is fun and amazing, but there are a few problems about Moderation. First of all I think you should make it so we can add images to our reports, say I was playing free draw or spray paint, if someone drew innapropriote/curse words, if I reported them it would be considered false. Second of all, there are alot of free robux scam games that are still up. I would like it if you made moderation a bit faster? Thanks for taking the time to read this.",4
"Very fun game! I love that there's different games you can play! But, there's one thing. I know this is the creator's choice, but I don't like that you have to pay for some games. For example, Bloxburg is my all time favorite game! I didn't have a problem at first paying, but then it became a problem because of 1 reason. 1: The process of buying stuff with robux is very confusing, and sometimes lags and takes your money but doesn't give what you bought. It took ALL of my robux. Love the game tho",4
"I play on mobile sometimes, and there is a screen bug. But i found a way to fix it! Note that this only works in some games, but to fix it u must trigger a cutscene, any cutscene! Like in slayer tycoon there is a girl that will buy the wood you collected and it'll trigger a short cutscene and after the cutscene my screen was working well! And the game is pretty good! If u get bored of one game there are still alot more to play! Overall really good!",5
"It's fine it's glitchy it needs to be done for me but it is good you can purchase free stuff but from others we need robux and it costs a lot of money to buy robux but it's cute and a lot of fun to play with. So many games too. But at may 4 the games is only sponsored. So thanks for fixing some of the issues. And games or more, but we actually need more free stuff like the classic shirts, t-shirts, and classic pants. But there's more problems. Fix it pls if you guys can.",3
"Roblox is overall a great platform, I only have two complaints. The first is that it seems to run very slowly on my Chromebook - it can take up to 2 minutes just to open the app. The other problem I have is that I've noticed Roblox has been going down a lot more lately and I regularly have problems on it relating to outages. Apart from that, I have no issues and I'd recommend it to anyone of any age because of the huge variety of experiences.",4
"Cool, it's a great game, I dont experience a lot of bugs but.... it's all ways laggy and I zoom out instead of moving my camera sometimes on phone but on computer it does not happen. Overall it feels like there are more bugs on phone than computers, please fix that for mobile or iPad users. But for me, I rate it a 5/5 since I use computer more and it's great!",5
"I've been a player since 2019, i really like the game so much. There is a little problem on the game. When i play, it actually kinda lags and like, the game freezed (the time when you type something and it doesn't and send every one is freezed)(and it happens all the time. Well, sometimes, i suppose.). I don't know how to explain it, but i hope you understand this, Roblox. Please, it has so many updates and it still isn't fixed. I hooe you can fix this problem asap(i like your game though!).",5
"The game is great, but I've been having a lot of problems with it lately. Recently, it's been randomly closing me out of avatar editor and catalog; leaving me on a blank white-ish gray screen. It has also been just closing me out of the app itself when I'm scrolling through catalog. Edit: Lastly, after I changed my username, I have been locked out of avatar editor. I'm just stuck on a loading screen. My WiFi is fine so this must be a problem in the app. Please do something about this!",1
"This is overall nice game! But the thing is.. Actually in some games when you are in settings (I think for mobile players) and when you come back from settings, When you walk your screen is going the same direction as you walk. So its terrible for the rest of the gameplay. And the way to fix it by reseting character, sometimes dosent work, sometimes does work and fix the walking problem but lose the progress. 2nd your outfit go blurry after 15 mins or less or more(for mobile players I think)",4
"A good app for playing with friends! Unfortunately, theres a few bugs. So first, for some reason half of the time I play a game or check my avatar my clothing has become blurry, when I join a game it does that to everyone clothes. I asked a few of my friends and it doesn't really happen to them, maybe because of my phone but if not please and try to fix it! Second, Everytime I accidentally click the menu by accident, my camera freezes. It's annoying just rejoining everytime. Thanks for reading!",3
"I like this game it's really fun I can play with my friends but some reasons I don't like it, 1. Chat filter. Sometimes it doesn't even let me say ""Hi"". Super annoying please fix it. 2. Controls. It's much harder on Mobile than it is PC, for example, Jailbreak, to use rocket fuel, I'm on a phone so it's a small screen, I have to reach my hand to the top of the screen while driving and that makes it much harder to drive.",4
"This game is one of my favorites, the only thing I have to say is that, the graphics quality for my computer, can't be put higher than 4, even if I'm just trying to see further, then my quality goes up, and crashes my game, I think it would be a good idea to have something like Minecraft, where you can change the quality, and the view distance.",4
"The game is really buggy and has a lot of glitches that can be improved. For example, while using the dynamic thumbstick, sometimes your camera goes crazy and decides to no longer work, forcing you to use your thumbstick. Another example is when you can't move your camera, forcing you to rejoin the game you're playing entirely.",2
"It's a fun game and works really well!!! The only draw backs is that some of the games only really work on one device. Like some games only work with a computer, and others with a touch screen. Another draw back is that for it to work well it requires lots of internet and space on you device. Otherwise then that it's a really fun way to connect with friends!",5
"I think it's great, but it crashes after a few minutes no matter how many times I try. I tried restarting my laptop, reloading, and logging in and out but nothing works. Otherwise, I think it's great! You can play tycoons, obbies, simulators, customize your character,and so much more!",4
"Its so fun to play this game. Its have a lot of games,parkours,action,survivals,and RolePlays! But theres a bit problem. Maybe its my phone or the game, when i walk, sometimes it walk by it self straight, and if i press the menu button, it stops, and when i move my camera screen, it actually zoom, and if i walk, the camera screen moves its self, so i think it is may a bug or it is by my phone. So i rate this app because it is super fun for everyone, and i like blocky games.",4
"Love it but sometimes when i accidentally click the button that shows people in the server or if you want to leave etc. it sometimes, when i try to change the way i am looking, it just makes it zoom in and out. Please fix this. Overall it is a wonderful game.",5
"The gameplay is better i guess, I change my mind about the game a bit, its a good game, and its excellent, however the most annoying thing is lag the bugs. You barely pay attention into fixing bugs and most events have become utterly pointless, being just ads. The gucci event is literally the only event in this current era that is actually a real event.",4
"It's a pretty good game - but a lot of problems- whenever I play a game- the camera acts weird after a while sometimes- I don't like it. And also, it's so annoying how glitchy it gets-and on an iPhone? They're the newest brand phones! Their not even supposed to glitch that much!! >:( But otherwise, it's a nice game.",4
"An amazing game. There are so many different types of games and groups. I would reccomend it to anyone searching for something new to pass the time. The only problem is that their darn chat filter wont let you say the simplest things. Also alot of times it's pay to win, I wish you could do something to earn the in game currency for free, like daily and weekly challenges.",5
"Good Game, but there's a problem. When I play a game that offers noclip, I sometimes use it and nothing happens. But yesterday, I used it, and it glitched and didn't undo. I thought it was a bug and I closed roblox and reopened it. Turns out, it spread to other games too! I had to uninstall and reinstall just for it to stop. Please fix this!",4
"Amazing 🤩 many games to explore and experience! But the one thing Roblox has to get rid of is the hackers. It isn't fair of how hard people work for their Roblox account and it just goes to waste. Please fix this as best as you can. I have been hacked before and I hated it. I still continue to play now but it's just not fair. I hope you can fix this. Another thing I have noticed is in most of the games we are all blockys. I hope you can fix that too. But overall, the game is great!! Love it!!!",4
It's very good just that they don't fix many mobile glitches. Like if you move the screen and accidentally open the top left menu (this happens all the time) you can't turn your screen and have to rejoin to get rid of it. This affects games that reset progress like a lot of tycoons.,5
"I love this game.... It have a thousand game...but there something that i don't like. Which is we can't say number. And always laging. Hope you fix better next time, and for who can't move screen and its move when you walk, reset character, and for who always got jumping spamming bug, its just glitches, its happen when you teleport or die and you keep clicking jumping, so you must click the roblox menu and close again, (roblox menu that have roblox logo on top of your screen)",4
"This game is so fun, different kinds of games and lots of activities. Download it and try it! The only problems are that some games falsely disconnect you and it takes about three to four minutes to reconnect. The lag on tablets and phones are annoying aswell and more games need to be mobile compatible so other people who don't have access to PC/Laptop will have chances to play awesome and amazing games out there. (iPads and iPhones (iOS Apple) aren't as laggy but do disconnect falsely often).",4
"Excellent app , it lets you play , create , design and many more you can join any game . Almost all the games are free and there are a few games that are locked and require robux but thats fine . Its laggs alot in a few games thats a bit annoying otherwise its fantastic. You can design your avatar however you want and you can play and chat with your friends too! Thats too cool!",5
"It's nice! BUT... My requests and issues are the Lag. Like when I try to play any kind of game, it's really bad with how much quality and lag with it. Please make the Lag issue be fixed. And even when I'm on a Samsung tablet. And make Tasks to earn robux instead of just using real money, cc, etc. It would have made it alot better. Or make a better avatar maker. Like width, height, well differently. And adjusting to. Because sometimes it could be helpful.(with a limit). Thank you.",4
"The game is Kind of glitchy and crashes sometimes but overall it has pretty good graphics and games to play . Most of my favorites are Cos(creatutes of sonaria) , Rh , Adopt me and some more! Some games are based on Fantasy books, lore or school in real life! or stuff . But otherwise it's a pretty good game! I just upgraded the game. And it's genres are Rpg , Adventure , Fantasy & more , But one major problem. Mobile players cannot swipe their screen when they accidentally press on the rblx logo",5
"I love this game! I enjoy playing this game with my friends and younger siblings, also with meeting new people, yet I have experienced some problems lately. Roblox has been pretty laggy for me and I've been kicked from several experiences. Also, my profile won't show up (which I don't find much of a problem). I also have a hard time moving my screen, to the point where it won't move at all, and sometimes even moving my character.",4
The games great but there's an extremely annoying glitch in pretty much all games where when you press the player menu it makes your camera (the way you view your character) go funny and the only way to fix it is to leave and rejoin. I would love it if you could fix this so I dont have to keep rejoining the games! Thanks!,4
"Hi developers, i know you're actively working on this, but there's a new bug. It doesn't let us see our friends and everything is blank. We can't see the popularity of the game, please fix this! (Edit) It's been a while since this was fixed and i didn't edit it yet, but thanks for fixing it!",3
"I love the game, there's so many game variety like: Roleplay, Tycoon, Adventure, and more! But 4/5 stars because the updates are really annoying, taking to much space for me to have all the games I play (Wich is 5), and because it gets updates so often means I have to delete a game I play a lot, wich is very agrivating, so can you only update it if really necessary? also there's a few bugs, like my screen randomly locks, or my screen starts to be controlled when I try to walk. (both on mobile)",4
"I'm having alot of problems with the app, I've been playing since 2017 ish? But never experienced anything like this before until now. Recently the app has been freezing, whenever i join a game, the screen goes back to the loading screen when you click roblox in mobile. I have a very great connection yet it sometimes does this and i can assure you I'm not the only one experiencing this since my cousin has been having the same problem, and no. We do not have the same wifi connection.",3
It's great!The only trouble I have with it is that it lags and everything I leave a game it goes to a white screen and is stuck like that for a long time causing me to have to re install the App again but otherwise it's a fun game and u can make so many friends! Edit:Now my camera keeps getting locked at the back of my character causing the game for me to be annoying.,4
"I love this game. Recommend it. There are many different games such as obbies, tycoons, simulator games, etc! You can change your avatar into anything you can imagine but, with some robux. The only problem I really have is on mobile when you accidentally press the roblox icon in-game, and then press exit, it locks your screen meaning if you try to move your screen it just zooms in and out. I dislike we can't have multiple hairs anymore. Keep up the okay work, ROBLOX! 👍🏼",3
"This game overall is just a masterpiece. The gameplay is great, but I would give it 5 stars if it werent for the constant lag and glitches. One of these glitches in particular has spiked my interest and I have seen other people talk about it in their reviews for Roblox. The glitch is where icons like home and avatar, robux icons and so on are just blurry; so blurry in fact that you cant make out what button or icon that is. Another issue is the lag which places itself in many games. Thanks!!",4
I think that Roblox is a very good game but it sometimes bugs out like as of right now it's glitching and my phone is telling me that there is a bug when I try open the app. I gave it a four because it's a very entertaining game to play and I especially like to play bedwars as it's fun to play and with friends. I would've given it a 5 if they fix all the bugs and errors that occur. 😄,4
"I love this game, so overall; 5/stars! But i've had some issues with this. 1: I've been lagging a lot in the game, and no, it's not because of the graphics. 2: I have seen many Bugs whereever i go in the game. (Causes lag to me aswell) 3: When i play WCUE, it come's to the point where i cant move around a lot like i used to. 4: Apparently, the wau i've expirienced lag a lot, is because that my Laptop is not that old, i've had to sor like about, say- 3 Years. Im sorry if this turned into a rant!",5
"It's really good! But there is a problem. Bugs! (And laggyness ig) I'm on mobile with a new phone and this game keeps locking my screen. It also keeps automatically spinning when I go on pc. Back to mobile, it actually really just hates the screen or something. It automatically goes up on mobile. Also zooming in randomly on pc! I don't know what happened.",5
"I have a Dell Chromebook and it works but you have to choose your game online first because this app (the only one I could find for my computer) won't let you scroll through the games or any of your chats. However, after choosing my game online I can usually play no problem or with few, like certain buttons not matching up or the inability to scroll through tutorials.",4
"It is amazing how you include such various games and amazing entertainment, that too the cool animations that make it look more realistic and because of that I rate it a five star ... To make it even better try including more games with specific goals more characters and more ...adventure... From my opinion this is a good way to spend your pastime!",5
"I really love this game! But there is a problem. Whenever I make my Graphics Quality high, the speed becomes really slow. It happens all the time. Secondly, if I play a game for a lot of time, everything turns blurry and I have to rejoin. Thirdly, the game lags a lot. Even though my internet is stable and fine. Please fix those problems.",3
"This game is really nice it has lots of games that you can choose from, my only issue about this is app is the fact that sometimes you can't move or when you go to move the screen it lets you zoom in or out just by moving your finger it also sometimes it also kicks people off of Roblox and then it reloads I've had that happen to me a couple times but other than that it's a really good game but one last thing when I get kicked off or sometimes it says launching experience then it won't load.",5
"It was so fun to play games in it so many games. And one game became my favourite it was Brookhaven. There were many different types of games but one thing I didn't like was if we change our network then there get some issues in the games and because of that we have to leave the game and our changes don't get saved so we have to start all over. I hope you fix that issue. And, also some people tries to date. Like if I am playing someone will com and ask to me to date them.",4
"This app is very fun and cool. But I will say on mobile it tends to glitch a lot. Like, it freezes a lot more, the screen doesn't move but only zooms in and out, and it closes on its own. I've tested with 3 accounts and it does the same for all of them. Plus it's not updating so I can't play.",4
This game is a very fun & creative game. There are many games in one and you get to make your own avatar. The best part is that there arn't any annoying adds! I would put 5 stars but the game passes and items in the Item Shop can be very expensive. You can make a lot of new friend but the game has a friend limmit. Somtimes the game lags or even shuts down for a few days weather it's because of to many people on the game or bugs that need to be fixed. Sorry if you don't find this helpful.,4
"Roblox is a fun game where you can dress up as yourself or others, you can create and play games of your choice. Play with friends and strangers around the world. However, there is one bug that needs to be fixed, this bug effects the camera and when you're in the middle of playing the camera suddenly goes weird and you can only move certain ways. Ive seen and experienced this bug occur in multiple games, (such as: adopt me, tower of hell and mostly bloxburg!). However, roblox is a great game💕",4
"I've been playing for 3 years now and the experience is amazing! I even started a YouTube channel and it's pretty successful! Only a few problems. On my phone, I cant play anything anymore. Not even a simple base plate. I can't even see my avatar when I want to customize it. Roblox, if you can please fix these, it would make it way better ☺️",4
"Favourite game for years. The game play is really great, and it's overall a decent community. The only downfall I am very saddened with; is that removed the multi-hair when creating avatars. As a person who has a lot of fun messing around with avatars, this is a big issue... very sad. Other than that, It's safe, secure, and a great place to be in my free time",5
"I love this game!!!!! The more games everyone adds it gets more fun. You can interact with people and friends. There are so many realistic games. For the people who bother me the chance of seeing them again on another game is very rare, there were so many on my friends who I had lost touch with and I had found them on roblox and were were able to re connect. I absolutely love this game tho it might not be fitting for all, this is my opinion. I totally recommend getting this game!!",5
"Honestly, I think it's a pretty good game. The fact that it has lot's of mini games inside of it is just mind blowing! I really do think it deserves a perfect, good, encouraging solid 5 star rating!! Hope your plans go to plan and that you can be a successful, running app. All the luck, bye. Also when your playing it beware: There can be some toxic players.",5
"It's awesome. Has lots of great games and are very fun to play. The only things are that you get disconnected from games when your wifi is completely fine. And there should be more free stuff in the shop and stuff costs way too much robux. And lastly, games should be free to play. None should cost any money. But like I said before, great games and very good.",5
"I love this game!! I've been playing this for a years!But the problem is lag.Please fix the lags,if you do thank you!I still give this game rate 5 star!! will look more forward for this game!!Keep up a good workkk!!I freaking love it!!💕💞💫✨✨ Edit: Everything is still okay,but the lag is getting worst even when the screen got stuck and the screen moves around when the joystick moves too. Please fix that. I hope you did. Thank you.",4
"This game is really fun and it can distract you for hours. It has a lot of different and original games. Although, some are copyright and innapropriate which isn't helpful nor good for players 13 and under. The moderation is also really terrible and it needs to be upgraded because far too many people are getting let off with a warning when really it should be a permanent ban. Overall, roblox is a fun and inspiring game but it has some downfalls and dislikes.",5
"I love this game so much! The grafics are great, the way how you can make your own game is great. Best of all there are no adds at all! The one thing that doesnt really matter that I dont like is how theres max friends other then that its great. The one thing I would like Roblox to do is be able to delete peoples users that ask for personal information. For example I was playing with my friend in Brookhaven and this guy asked her age when she answered he left. Other then that its great try it!",5
"It's a good game but has bugs, etc. 1. The screen stops moving randomly, making you leave the game. (This is also frustrating while you're in the middle of a game) 2. The dynamic thumbstick sometimes moves the screen when you're moving it, so you have to change to another one and it's VERY annoying. 3. Roblox sometimes won't load on the first time I open it, so I have to close it and REOPEN it and then it works. 4. When I join a game, I have shiftlock on and cannot turn it off. (Only sometimes)",1
"Hello!! So roblox is a very nice game it's so fun and I could play it for hours, but there's one problem. The hair, it used to allow multiple hair(s) but now cause of the 3d clothing it's quite hard and complicated just to add 2 or 3 sets of hair. You now have to download the ""new"" and ""better"" roblox to have the hair and I still don't know how to do it so maybe try fixing it??",5
Execelent app. Amazing selection of games. Sometimes glitches happen which can be very annoying because you have to rejoin the game i hope you fix this. One time I tried to login but it wouldn't work so I had to create a new account. That was very annoying all my progress was lost.,3
"Okay, so this game is pretty good and addictive but the reason why I gave it as a 4 star review is that:- when you play any game it runs fine but then your camera gets stuck in one position! Which is really irritating and annoying. Second is that There is a issue that has been very annoying not just me but other players too.. it's the game like when you play some games it just runs fine and then it lags so much that it can even make you leave the game automatically like seriously?",4
"I've been playing this game for about 4 years now, I've had no problems with it, so, I put 4 stars because of the new clothing items, the 3d clothing. Now, I'm sure people love this update alot but when you search up shorts or pants, it doesn't even show any of the normal clothing, just 3d. I find this very annoying since rarely any people even use it and it makes it so much harder to find stuff. Other then 3d clothing, I love the game. Keep up the amazing work with your game!",4
"This is a poorly compressed and poorly optimized version of roblox for the phone. It's to the point where you can't play with any less then 3 gigs of ram. Don't even bother running this with a lower end phone. It'll die. Then again if you have a good phone, this app is great!",4
I would say that is is a very good game but on some platforms such as xbox the curser for some of the games are very hard to use so I would suggest that they should change that and it can be very lagy and some games you can not play on mobile so that for me if a big down fall. But apart from that the game is so good the graphics are just amazing.,5
"I love Roblox! I've been playing it for some time now.. But it I have a tiny problem. Most games I play it's so laggy! I have good internet. It kicks me out and I update my phone. It doesn't work. l tried and tried. It doesn't work. I hope you can fix the amount of lag. Otherwise it's a good game, and it has so many games. You can be creative.",4
"The game is dope, but there's alot of problems 1. whenever I join a random game it becomes portrait instead of landscape, I know there's an auto rotate but it's annoying for me 2. The screen keeps getting stuck, when I move the screen it just zoom in and zoom out Solution: I need to leave and join the game again but please fix that 3. The joystick gets glitchy, whenever I'm walking or running in a game it moves the screen when I'm moving the joystick. Please fix those problems for Phone players!",3
It's a good game but some times it just acts up alot. For example Bloxburg let's say you have a car and you get in the car it will just fling you around. And I don't like the fact it disconnects you from the game your playing it really gets annoying when your grinding. Plus when you get robux it will take a while and most of the girl hair is really expensive I really don't want to keep wasting my robux on buying new hairstyles and accessories. And now there are online dater.,4
Great Game! And there's a few things I want fixed sometimes in this game when you go to the menu to leave the experience accidently when you try to move your view of the game it zooms in and out and the only way to fix it is to rejoin so I would like that fixed otherwise it's a great game!,4
"I love this app and it used to a 5 star but I few issues now. One, updates come a little TOO often! Like when i'm least expecting it! Two, I feel it takes a little to much space, which may be a me problem, but still. Three, I feel like something needs to be done about the cross-platform play (I play on xbox and mobile). Otherwise its a great game and if you haven't you totally downloaded now.",4
"I like this game. I almost have 100 friends. The Hating issues is not good directions By frezzing (Mobile) And the Crash part, using mobile make a lot of glitches and, this game is a Online Game, PC/Laptop is way more helpful cause theres just a little bit of glitches. (100% Crash Part: Screen Freezed. Back Home with no Touching Home Button. Screen Blur And Freeze. Seperate Directions. Signal make moving slower and juming slower. (Mobile Issues)",5
We mobile users keep experiencing difficulties like when we touch the screen to look around it zooms instead so we have to rejoin the game. Also sometimes my joystick is moving like it has its own life so i need to go to menu to fix. One last thing whenever i play the da hood i zoom in and then if i click anywhere on screen it randomly zoom out so i can't even play the game. Please fix it asap! Thank you:D,3
the app is amazing. im able to play with all my friends and we have a blast. the only thing i do have a complaint about is the way my mouse works. you see im using a chromebook. when i use my mouse the icon will stop when it hits the edge of the screen and not got the entire 360 when in shift lock when i do hit the end of the screen my hot bar pops up. i would love to see this fixed so i can enjoy my experince even more. another issue i could say it shift lock not working alot of the games.,4
This game is so fantastic and super fun !! I really like it! But there's some problems... The games do glitch a lot but nice quality i'd say but the controls glitch alot!! You need to fix those if you can thanks. And the bugs. The zoom glitch when we zoom out with 2 hands it doesn't work but when 1 hands it does fix it Pls. Thank you for your help and hard working but I miss the old version I would say I mean i like the realistic things but no I miss the old versions. Thank you for your concern,2
A very well planned game that is very interactive with different topics from book readers to animie fans! And there's always room for more because the community is the ones that make the games so you always will find something you like! I only have one problem... safechat and it's not terrible it's just frustrating at times and if you would just make sure it doesn't block out words such as outside and fun and couple others it would be appreciated by many :) thanks!,5
"I play Roblox both on desktop and mobile. Desktop is perfect and all but on mobile, i often experience lots of bugs. Sometimes when I move my camera around, it switches it to zooming in or out of the pov. Also when I change my avatar, it randomly exits the app. Unneccessary tags on words are also one of my problems. Also whenI report someone itndoesn't really do much damage to them even though they deserve it. Hope they can fix this soon. Overall this is a great app.",3
"Great game on PC, absolute aids on Mobile (in most cases). Great amount of games with a vast variety of genres. The only complaint I have is the filter, sometimes words get tagged for no reason but most of the time the tags are appropriate. If you accidentally set your birth date wrong theres no changing it, even if you try getting customer support. Not a big deal but the filter is more exaggerated for >13 accounts.",4
"It's a amazing game! I've been never hacked before and I've just been enjoying the game even with the problem of sometimes my camera breaking it's not even a big deal I just rejoin and it's it's fine! I've played all platforms PC, Mobile, and Xbox! The controls are great! and lag isn't that big of a issue for me even though I have not the greatest device honestly overall it's an absolute masterpiece!",5
"Very good app! Although it's also sometimes gitchy, but it's very rarely and probably just my internet. This a good app to connect with friends, family, or people across the world! I also see alot of online dating, scamming, inappropriate clothing, pictures or games, and Bullying. But anyone can easily report that. I'd definitely recommend this app!",5
"The experience on pc is very good, but on mobile, no. Not so much. There are bugs after bugs with the UI. I wasn't even 3 seconds into a game and I couldn't move my camera. This gltich frustrates me. Second glitch, sometimes moving the thumbstick also moves the camera. It only happens with the new thumbstick, so I'll just switch the thumbstick to the classic one, but guess what? It has a glitch as well! It sometimes freezes and then I continue to move to the direction of the thumbstick! bruh.",3
"Roblox is a great game although there are a few downfalls- it takes up a lot of storage and is quite laggy on mobile. Also on Xbox you simply cannot chat no matter how much you alter your settings, and certain games you cannot access on Xbox. Those two things need to be addressed but other than that I love everything else.",4
"It is a great game. But at times my screen would glitch out and I would not be able to move forward only my screen,Now that is SUPER ANNOYING! And how much robux costs is also annoying that is why so many people don't like it. Overall it is a great game though fix those mistakes and it will be better.",3
"I really love this app, there are SO MANY games to choose from! The reason for four stars is because of the only thing I don't like about this game: the reconnections. Whenever your internet cuts out, it doesn't even give you a chance to wait for it to come back and continue playing. You always have to click the reconnect button and then it puts you into a different server. If there was any way to fix this, this app would be perfect. Otherwise, really great app!!!",4
"Roblox is a great game with a thousands of worlds but I found some problems, like, if you are having a lot of memory in a world, it lags a lot and, sometimes when I start the app, it doesn't even let me in and last that, when I was costomizing my skin and I saved it, the next day I was not able to see that skin. So if Roblox is able to fix those bugs, I will be appreciated. But overall It's a great game with good graphics and buietiful worlds.",4
Its amazing and ive played it for years. I just have one thing. Im on computer so whenever I join a game I have to adjust so when people first start would you add like a question how they like it if they are on computers? It would be really helpful to all computer players. IOS players just swipe but computer players have to press i adjust then press o just to adjust. That is all I ask so if you could add that that would be amazing! Thank you! Also if you cant add it its alright. Thanks again!:),5
"Yes!!! You guys fixed the glitch!!! Now my friends list is now where it is at and my game progress has been set back to where it was. Now it's the amazing game it used to be. Good job creators! The game is running smoothly again. With millions of games, great character customisation and you can hang with friends, perfection.",5
"I love Roblox so much! I give Roblox a 5 star because it is my favorite game and it is so cool! You can do anything in it. But there are some problems. It is a tiny bit laggy on the computer. And the graphics could be way better. For ex. I'm in a game & I try to look far away but it won't let me because the graphics are just that bad. People can dress very innappropiatlly, and people can just be very mean, not all people though. But still you should get it! Its amazing and you won't regret it!",5
The game is good but one thing that needs to be fixed when your in mobile. 1. The game will zoom in instead of looking around. Reason: When you press the screen alot of times. Solution: I need to leave the game and join back. 2.When you control the joystick it will make the game look around while your moving. i dont know the reason why it happens Solution: Rejoin the game or change your joystick in the settings classic.,4
"Best game bruh :D. One problem though. I've gotten robux a few times before, but Everytime I make a purchase it says, 'This purchase has not been completed'. I've switched devices, restarted my device, but it still did the same thing. Please fix this. I will report this to the maintenance. Thanks! :D ( keep on adding updates, the game is really good!)",5
