reviews,ratings
"I like this strategy game, it's very challenging and very funny, but there is something that really annoys me when upgrading in the builder base, that is, the walls are too expensive, while the battle rewards are small, so it makes me dissatisfied because it takes a long time to upgrade all walls, I recommend that this be changed, thq.",4
"Why this is THE BEST mobile game I've ever played and I would recommend it 100% to everyone. It's, completely fun, sometimes challenging, great service if you lose your account, and no problems with the game! It also refreshes my mind everytime I play a little bit in my free time.",5
"This game is stunning. With the new update of clan capital, it became more interesting . I really enjoy playing this game but just a few months ago it started to crash. The moment I logged in it shows only black screen. I tried out several tips to solve the problem but still it's just the same so, I kindly request the developer to fix it.",5
"In this game you only have to check it once every day, or you can do battles and wars and etc. The only downside to this game is that at town hall 11 things start to go from minutes to complete to hours to days and then to weeks, it is a very long wait and the game has pay to win features for upgrading making it not fair for the free to play players. But overall good game I recommend this to people who play a little each day.",4
Been playing for 8 years or more I recently had an issue with crashing right after the game loaded. Messaged developers and with in 24 hrs the issue was solved. I've played other games and only get automated messages with no results. Thank you supercell for setting a standard and doing what you can to help your players.,5
The game is amazing. I really enjoy it but today when I was starting to upgrade my defenses. The game suddenly asked me to update it and after updating the game. I saw the troops in home Village can be trained for free now. This makes the game suddenly really easy and that's what I hate about it. I hate it because now the troops have no worth. You can use any troop you want for making raids really easy and I think this is wrong.,4
"Love the game. Full 5 stars. I have only one problem, now with the new summer update, i cant get into the game, it loads into the game and then shows the pop-up for the summer update that arrived, then the game kicks me out every time for some reason... Now i cant get all my rewards for reaching 4k points in clan games... Please fix",5
"I'm satisfied with the previous update. Although i do have a suggestion, though im not sure if it's already implemented but just in case it hasn't been, it would be great if you could add an offline timer to upgrades to notify us when an upgrade is finished even though we're offline, cuz as far as i can tell, you only get notifications for finished upgrades when you enable your wifi. And another thing, it'd be amazing if i can get multiple notifications throughout my accounts.",5
"It was the most wonderful game, I Ever played. I Like this game because of the good graphics, addictive and more....... So I like this game. I am waiting for the next updation of the game. THANK U for making this game.But I don't like the slow upgrade of the town hall and other things. And a another thing that we play multiplayer level we can loot the gold coins and resources of others, but we cannot loot their GEMS. Please fix the problem in the next updation of the game... 🙏🙏🙏🙏",4
"I really like this game. Its very addictive and play it all the time. I WOULD give it 5 stars BUT recently ive had an issue where, firstly it take 10 minutes to load, and secondly, whenever it finally loads it comes up with the ""bad internet connection"" symbol making it hard to play. I assure you that my internet is NOT bad.... its the game. Happy aniversary though!",3
"I wanna rate this 5stars but what i really hate the most is when i suddenly disconnected especially when attacking clan wars it doesn't reconnect. It was so frustrating that u cannot go back to the game and automatically lose those 3 stars. I hope it can improve soon, and and fix this issue in attacking.",4
"Very, very fun. The whole concept works so well. You can have fun with it how ever you want, whether thats trying to max out as quickly as you can, base desiging, trophy pushing, clan wars, clan games, builder base, clan capitol, etc. Always has and always will be one of the best mobile games of all time, I've never been bored playing it. First game I've ever cared enough about to review.",5
"One of the most stable and best graphic game. This game is perfect in its way. But apart from exciting gaming experience, one thing that i like the most about this game is that there is no rubbish and disturbing ads while playing it. Just smooth and very smooth!!",5
It was great until the last update came When I'm playing the game out of nowhere it kicks me out... happening multiple times a day... sometimes it doesn't finish up the loading from the opening screen even though my internet connection is ok... i also use mobile data for playing it but these problems exists. I use galaxy note 10 plus so i don't see any device issues here where I already play higher graphics requiring games. Please this game is something i love and care about. Fix it plz,4
"Enjoyable, the worst is to have an older tablet that didn't support new upgrade around the summer of 2022. Other then that it's more entertaining then barbies getting he man dressed in the morning. Or the newer games they have out that cost 50-60$ a pop. And yes you can buy gems and such to upgrade faster but with the monthly buy in of 4.99 or 5.99 is all you need and u don't even need that",5
"This game is fantastic! Everything is good and the events just spice up the experience! Except for one dangerous point that might get players lose their unsaved datas outside the game while playing, so basically when you use your phone which ram amount is below 3gb of ram will basically lagged the whole phone even crash the whole android system. (I hard reseted my phone for a lot time to clear up the ram and open the game without crashing)",3
"It's been completely broken for chromebook for around a year now, I've tried numerous ways to get it to work, all result in failure. When I open the game it shows me a dark screen then crashes, and after doing this a few times it gives me the: 'Clash of Clans has stopped responding' message. I haven't had any problems with this game on chromebook before it stopped working. Please fix this.",1
"June 2022 update CRASH.. CoC crashing since June Update App allowed me to make one Builder Base attack, then it froze and crashed. On restart it returns to Builder Base, freezes immediately and then crashes a few seconds later. I’m playing on an Android tablet. I have uninstalled and reinstalled several times with the same result. Anyone else having similar issues or know how to fix it?",4
"The game is wonderful but in the builder base when ever I fight someone and I get a higher score then the other person it tells me that I lost and that I lose trophy when I'm supposed to be gaining trophy and it has done it on ever device I own. If you fix you it, I will give the game five stars, other than that the game is awesome.",4
"I will never leave Clash of Clans. This will always be my number 1 (mobile) game of all time. It has so many fun and engaging things to do, new updates regularly, and great graphics. But best of all, NO ADS! It has NO ADS throughout the entire game. And you dont have to pay a penny for it. That is something bold about this game and I absolutely love it. Keep up the great work, Supercell.",5
"Great game, TOTALLY free to play! You can spend money and upgrade faster, but not needed. Takes years to max, but fun. If you do want to upgrade faster, $5 for the monthly pass is the best money wise, but not needed if you don't mind more grind and time. NOT P2W",5
"Relatively fun game. Easy to play. And easy to accidentally sink all your time into if your not too careful. Perfectly capable of spending minimum time on if need be. Overall very flexible. Base building is probably my favorite part. I feel it adds a sort of tower defense feel to the game. And raiding other bases is nice when you wanna flip the script a bit. I've had the game for many years now, and the updates have yet to slow. They seem to make new content fairly often. Keeping things fresh.",4
"A great idle app to check on daily. I've been playing for about a year now, and it doesn't have any bugs or things that will interfere with the gameplay. On my specific phone (Android, Cloud Mobile) the game will restart and make me wait through the loading again anytime I pause the app and go onto another screen. This doesn't happen on my other devices. If you have a poor internet connection this game is impossible to play.",4
"It was a great game,but now it has lot of bugs. My entire game slowed down. It's taking 2-3min☹️ to find opponents in multiplayer battles. Please 🙏,fix this issue supercell, it's really effecting my enjoyability. Don't say I have poor connection, bcuz i am using wifi and I have cleared cache and also even uninstalled, and downloaded new game.",2
"Ok so, I've been playing this game for years and just after this recent update, its has broken the game for me. Everytime I try to play, itll get past the loading screen and as soon as it fully loads, it will show my village for about 2 seconds while frozen, then immediately crash. I know it's not just my phone because i usually play it using bluestacks on pc and it crashes on both.",3
"Best strategy and interesting game I've ever play the graphics is good especially the troops, I never play a strategy game before, untill Clash of Clans exists, but, the trophy system is not balanced, i push trophy for like 3 raid for only 11+, 22+, 15+ trophies, but when i got raided, got 30-, 29-, 36-, like, it don't worth for pushing the trophy anymore, please fix this? . That's all from me, thanks for the Enjoyable game!",4
"Been playing this game for nearly 8 years now, and during this time it has been a constant and remains a part of my daily routine. It's probably my favourite chill-out game. I've had to restart my progress a few times because of issues with google play (nothing to do with CoC btw) but I've never lost interest in the game. It was also kinda nice to refresh and restart. I think it's one of SuperCell's best games, and definitely a favourite of mine. Here's to another 8+ years! 😊",5
"Supercell, ive been playing this game and progressed from townhall 5 to now, 10. And everything was going smooth, until the last update. The last update was good but it affected the performance. The game was laggy when i swipe the screen. It was so laggy, that i couldnt really enjoy it, not like before. I have 3gb of ram left. I tried restarting my phone, clearing cache and it didnt work. Please fix this issue. My device is oppo m3 pro. The ""lag"" Doesnt happen to any else of my games.",3
"Been playing for few years, but I stopped but some reason I forgor. After coming back for 3.6 years, I can say it's still a fun game, the auto upgrades is very cool and helpful and the little coming back tutorial is excellent, keep it up! 👍",5
"When i try to open the game it takes so much time to open. Also sometimes it does not even open the screen just freezes and it kicks me out. Storage is not a problem I have plenty and its the only app that does this. Despite all this which I hope you can fix, its my favourite game.",2
This game is very cool but i disappointed because when you upgrade the opponents and troops it have a long time to finished the upgrade and level up the opponents and also when you upgrade all thing in the game it has too much pricey. but the game is very okey for me that's why i rate it 5 stars . i hope that you will fix alot of things in the game,5
Super fun game. Word of advice: save all your gems for builders huts so you can build/upgrade multiple things at a time! I have fun as co leader in Our clan going to war twice a week. Lots of events come up and it feels like there's more to get excited about everyday . The versus battles are super fun too and really provides unlimited play . Love this game,5
"The only thing that annoys me a little bit is that some players have the number of trophies that I have, and so they have 11 level Baracks when I have only level 5!? That thing was very weird. Well, this game is very satisfying many times, it trains your patience and makes feel you like a great commander. I recommend it to you!",4
"While it's fun to play when waiting around wasting time, the upgrade cost & time is becoming more and more ludicrous as I keep progressing (mind you, I'm a near maxed Town Hall 12). Maybe the prices aren't terrible, but certainly the timing to upgrade is getting obnoxiously long. Higher in the ranks (Titan III), gets annoying when trophy pushing, most of who you're matched with is either too low in trophies but maxed Town Hall 13 or too high while being two town halls ahead of me & nearly maxed.",3
This game is super nostalgic for those who used to play this a long ago. I am also involved in those people. It's been 3 years since i played this last time. Now i am seriously suffering from nostalgia. As a matter of fact i left this game because of its time... I mean in old days the buildings took too long time to be upgraded and that was irritating. But now supercell has given ear to our requests and decreased the times... So now i can make my base adorable... Thank you for reading..❤,5
"This game keeps on crashing again and again. I'm unable to do a single thing!🥴 I don't know why is this happening, because my phone matches all the requirements you have mentioned. My device is Android version 11 and 3GB ram, I know the ram might be a reason for that. But please, if you can then please help me. Or get a new option by which I can reduce my graphics 🙏.",1
"Love this game but ever since the last update, it's been crashing all of the time. Especially on raid weekends. It crashes and eats my attacks. It crashes and I lose my base edits. It crashes when I try to donate Capital gold. It's really frustrating.",3
"I have a problem. Always when I entered into the game the screen gets black and where there is troops and building, there is blank. Do something,please. There is some problem in my game. When I command to update something, the game sofwear didn't take the command. Last I try to update the labrotory, but it didn't work. 😢😢😢😢",1
The game is really good and fun. However I have one problem this game can take way to long to complete. Just as a example I'm town hall 11 and it can take 5 days for me to upgrade my Archer queen however I can not use my Archer queen whilst upgrading. It would be really nice if I could use her or the upgrades for hero's are instant.,4
"Upgrading things at the end takes soooo long for no reason other than to make you spend money. I have been playing this game for 4-5 months straight after not playing it for 10 years, have max town hall, and upgrades take on average 15 -30 days to complete now. Can't get anything done anymore because of these long waits. It is a terrible mechanic designed to make you spend money to speed up the process and I am ashamed to have fallen for it. I'm fed up with it and uninstalling this for good.",1
It's a very interesting game. I am playing it from 2 years . Everything is good but I would recommend that after th 9 or above the timing to upgrade anything should be less beacuse it take too much time to upgrade anything and sometimes it becomes boring.So please settle it,4
I love this game I've been playing it for ten years. TEN YEARS!!! I've never played a game for that long it's a slow process if you're a busy person it's a good game cause the build times take long and som3times it feels unfair cause you will get attacked unless you don't attack which I recommend if you upgrade now here's the deal do the Google play n save it will save your progress which you don't want to lose cause this game takes a long time. This games fun when you get ahead at th 6+,5
"The game is overall good. I face only 2 issues. One is that the builder is very expensive to get and it's price increases with no. of builders you have. Second, the limit on builds is to much. Edit - i want to suggest that there should be a scheduler for builders. For example at a specific time 3 of my builders should start upgrading the heroes and after that they build something else in the next 24 hrs.",4
Really amazing app honestly. I definitely recommend this app. The only bad side is how long it takes to upgrade things. It could take even up to weeks. But other than that it's amazing. A really good about this app that you can get creative with your base building.,4
"Constantly crashing to black screen (with sound) on start up, and when switching from Home Village to Builders Base, attacking, etc. Not sure what's causing it, have uninstalled/reinstalled more than 3 times, still happening, cheers.",3
"The game is a classic. But idk why I need to clear my cache to make it not lag but if that was fixed then it would be 5*. It's literally unplayable when it lags. Like 0-5 fps when it lags. And not just for the moment but when I go back to my village, go to clan mates village, go to my builder village, go to the capital, attack in the capital war and just basically doing anything. Maybe this phone is trash but it shouldn't be the phones fault cause it doesn't lag in any other game I play. :(",3
"The game is awesome. But supercell please fix the bug. When I was entered the game ,the game was opened for few seconds then the screen became black . So I can't play this game. Please supercell fix the bug problem at an early.",5
One of the few games I have kept over time but this game more or less turns into a farm simulator where you pray someone doesn't 3 star you because they used Pekkas or dragons as they tend to demolish everything and not to mention that everything is super costly to upgrade and I'm not even going to mention the DAYS it takes just to upgrade a couple of buildings (yes some buildings will take an actual day to be done while it is also unable to help defend) also i don't like global chat being gone.,4
Bad Connection issues. I've had multiple instances now that the game just randomly disconnects from my wifi even though it works perfectly fine. It's cost me clan war victories and it's starting to get old. please fix the servers or what ever is causing this.,2
This is one of the best games I have played in my life but pls work on the ai of the battle machine and sneaky Archer and also the bomber coz it is so irritating when they go only for the walls. Also pls add Sparky to clan capital and also it would be nice if you could add a new feature which would allow you to assign more than one builder on one single upgrade or construction to speed up the process.,4
"The game is great, but for the last week and a half, I'll be in the middle of a battle and I'll get a ""connection lost"" message and the game will restart. I lose the battles when this happens and as a result, I lose trophies. I've lost almost 1,000 trophies because of this. Please fix it.",2
"Love the game but it just wants to crash randomly, especially when I'm in the middle of a battle . Game still keeps crashing in the middle of a battle, causing me to loose, extremely frustrating.",2
"Very nice and stratigical game, I really love the game and have been playing it since 2020, Well this is a wierd complain I know but I kinda liked when the troops costed elixir. It makes the game way simpler when the troops or spells don't cost anything but sometimes u don't have anything to spend elixir on so, I would really appreciate if the feature is back",4
"Starting yesterday when I tried to open my clash of clans. It says Downloading Content it takes so much time but in the it pops up saying Connection Lost and it keeps happening again and again and again. I don't know if this has something to do with my internet because our internet connection is good I tested it on opening other apps and speed tests and it works fine so I think the problem is mainly the coc app not my phone, nor our internet connection. Please Fix this problem",1
"Amazing game all around! Every new update spot on, making the game more fun, each time. This game has a very small amount of flaws, with a countless amount of redeeming quality’s! I’ve been playing this game for 4 years on the span of 4 different accounts.",5
"By the adventurous game i played it for over 3yrs,every games needs improvement and this game highly recommended,Pros,Smooth no lacks,time consuming process and actions also take place so all in all yes good ,Cons,improve its graphics,and mainly focus on its game structure""Town hall""so the players keeps moving",4
"Great and fun game you can upgrade you troops and base. You can attack other players bases and evolve into a great base. You level up and get millions of coins which you can use to buy traps , defense's, things for your army, and ect. Overall great game love to play try it out!!!",5
"I am facing a problem specifically with COC after I updated my phone to Android 12 (realme UI 3.0) due to presence of features like farmers and assistive ball in my phone, which keep on poping up which should only happen once a game starts. This thing as I observed was not happening while playing other games on my device.",3
"June 2022..constant crashes!! After playing since 2015 (7 years) with no problems.The recent late June 2022 upgrade,the app just crashes after the supercell splash screen appears and the game launches then freezes and quits. Uninstall and reinstall does not remedy. The game cannot now be played at all.Clearly a glitch that needs rectifying. As I now cannot play ,no doubt I'll lose trophies,ranking and loot.",1
"I love this game, I've been playing it for many years and it's overly addicting. After the last balance update the game has started stuttering (newer model phone) so it's four stars until then. I still honestly love this game and will continue to play it, the community is seriously special. Edit: stopped stuttering shortly, everything else still stands",5
I've been having a problem with the entire game. When you open up the game it turns my music off wich is pretty annoying and in no longer let's me screen recording when I'm trying to make a video. I know it's not a big deal so it would be unfair to take a star away but since it's such a good game I'll leave it at 5 stars. Please fix this problem.,5
". PLAY IT, YOU'LL LIKE IT!/// 7+ year 62 y.o. player. TWO maxed out accounts less Capital Peak. The first statement and last sentence are from my previous review. You made the superheroes much more doable⭐⭐⭐. I have some apprehensions re. the newest changes but so far-so good. Capital Peak is good, but is it enduring? The last sentence is still true. But with troops so cheap, just burning them doesn't hurt 🤔. When u don't use all of troops in an attack, it messes up the incoming lineup.",5
The same problem occuring with the game again it still just shows loading but does not start and vanishes the screen due to which it takes a much longer time to perform any task and they are not fixing this problem which makes game worst and demotivate to play... The clash royals is much better than this..u all are just pretending but not fixing the minor bugs and just giving rubbish upgrades..,1
"The game is AWESOME, love the clan capital and the raids medals we get. The game is fun and non addicting but one huge problem that face- the game rarely loads. I try to open the game, the loading screen shows and the bar goes full, but then the screen just goes black. This repeatedly happens and became tired of it so I had to uninstall the game. Hope you fix this issue so I can play the game again",1
"The game is a masterpiece, i have been playing it for years, but could never have thought that I have to give such a bad review. Every time i open the app it loads and then the screen goes black, the game and audio runs in background but the screen get black,sometimes green. It's become extremely hard to play the game, because it rarely opens. And even if it opens it sometimes crashes during wars . I request the developer to look into the matter at the earliest.pls do, as it's defiling the game.",1
"Awesome, cool graphics and very addictive. Best game I have ever played and it doesnt consume data. I so much love this game. The characters. The only problem I have with the game is the time it takes to upgrade buildings when you get to a particular town hall. The suspense of trying it out is really much.",4
Still pay to win.The new update really has nothing to offer the season passes are repetitive. Tbf it's just 2 grindy its take a lot of time and in the end u pretty much just wasting your time. There is definitely some incentive to buy the pass with all the ads surrounding it.I liked it yrs ago but it's really no change more like some tweaks. Cash grab game,1
"I've used tonplay this game along when it first came out. Was such a cool game, and even though I was comfortable spending £20 per month to buy in app purchases, the overall enjoyment was worth the cost. However, since it became an insanely expensive game to play, so unless to pay to play to win, you simply can not keep up with the updates and new gear needed to stay current. This used to be a 5 star game, these days I give it 2 stars purely because of how focused it is wealthy players",2
Pretty fun so far. Downside is the upgrade times get really long the further you get in. I also wish there was an option to watch ads to earn gems. Some things are confusing as they give you a new village with no explanation after fixing the boat.,4
"Game doesn't motivate you to play much, especially lategame. Upgrade times can go up to weeks, so even if you farm there's no point. Shields last from morning until evening, then for whatever reason you don't get attacked at all until about an hour before you log in. My thrifty personality doesn't exactly allow me to break/reduce the shield that I got, so in the end I only log in, collect resources and log out. Armies also take forever to train, so I can only do 1 or 2 attacks at a time at most.",3
"Game is fine, and entertaining, But when your clan gets invaded and wipes out the town every single time, Thereby wiping out any progress you made, it quickly gets old and boring. Especially when I destroy someone's town and get was less trophies than the same person attacking me. Makes everything I just did for the last 3 hours moot.",1
"Still fun to play after all of these years. Some of the quality of life changes are really helpful. Still needs bug fixes, the troop AIs (looking at you, Battle Machine) is kind of broken in some instances.",5
"Missing out on scenery sales and other stuff (including the 10th Clashiversary) is just crushing. These thing never come back either. FOMO is so heavily relied on, it's disheartening when you actually miss out. (Also, screw you for just giving the Pixel King away for free and demanding the other heroes be purchased. Predatory. ""First hit is free"" nonsense. ""Don't you want to comolete the set?"") I personally have had enough missing out and I no longer wish to play.",3
"Great game, but it takes too much time to upgrade heroes late game. Taking 5+ days to upgrade a hero each time is too much, so if you want to upgrade them by 10 levels, you'll be done after 2 months, which is absurd.",4
The game is great & quite balance. I have a lil bit of a problem with the notifications when I used a builder potion my notifications didn't went off & I'm sure of it because I have a personal ringtone that is very loud & clear so I feel like I didn't get 100% benefit of the builder potion I have used so I hope soon fix the problem that I am having.,4
"No game comes near this game. After tried a lot of games, I came to conclusion that this is out of this world game. The concept about elements and structure of the game is amazing. I don't have any shortcomings about this game. This game has all, it becomes your home, your family, you get emotionally attached to this game. You can progress, you can play with friends in a lot of ways etc. Amazing, just supercell keep sending it forward!",5
"The Game itself is good .The problem starts for the free2play group,this game takes years to max out and if u dont buy at least season pass then taking 3-4yrs i dont understand the need for 17-18d upgrades,like its a game after all and if u just wanna do a 2d upgrade, it can take 300 gems even though gems are very very hard to come by and resources are expensive as hell I would love to see an update decreasing time for upgrades and increasing magic items in free season pass and more free gems",2
"Classic phone game. The best from back in the day. Just started a new account after about 3 years i was like th9 working on walls. Fun to start all over after a long break. Seems to be a little more micro-transactions, hopefully nothing game breaking. 5 stars for now Edit this isn't my clash of clans. It's like they kept trying to balance things with more things. what a mess. You got like 3 villages now, how bout a forth with classic clash th10 max less crazy critters. 1 star til I get a reply",1
I enjoy the game too much in everytime I do my recreational things. I like clan wars and so much battles to suppress although I often to acquire a loss. I hope the company are more willing to improve regarding the designs towards the progress of the game that the players may satisfy to their own bondings with a few lessons may learn as well. Goodluck and do your job better at all time!!!💓,5
"Update...same as before: (hard to win on defense no matter what you do). The game has very good quality graphics, variety of troops, and events. Although, if you're looking to spend, then you might find some equal justice in troop upgrades. Just keeping it real for you 🧐! P.S. My village was recently attacked and none of my heroes were present to defend ( I took screenshots 😱 ).Therefore, check your replays!",2
Please do something about the network error.During the beginning of war attack a wifi symbol is appearing even though no problem with my internet. The wifi symbol is only disappearing after game is restarted and all progress in the war is lost.Even if we lost our data connection for half second whole attack is failed. Please do something about it.,1
"Might be the best mobile game to waste your time. It's fun and you have to use your brain to play, it isn't mindless. Base designing and attacking are all well put together. Nothing seems OP so far. I don't know how it will continue on, but the game right now ia great!",5
There has been a game breaking glitch lately where the game crashes the entire phone needing a hard restart. It triggers during the loading screen and it just almost always render my phone unusable. Please fix this bug because it really is infuriating for this to happen often,2
"This game is really great, but the upgrade time is just ridiculous, and the cost to. I know it's an important building but why does it cost so much. Hope you can improve this. Then maybe more people would join this game. Besides the cost of upgrades and the time, it's really a great game!",3
Amazing top notch game I cannot believe a game like this looks so amazing I've only got like 8 hours in and it's really fun I can see the strategy and I love how the game gives you a three day shield so you can advance in time but it also lets you go guns and glory with cancle shield or attack to shorten shield. The rank system is amazing and the gameplay is to five stars because I cannot believe this game has come so far,5
The game itself is a really cool game but there is one thing that supercell should fix is if your 3 to 4 times stronger than the person you're attacking you shouldn't be allowed to attack there should be levels because I keep getting attacked by people that are literally three to four times stronger than I am and that shouldn't be allowed at all,4
"This is a great game, but it keeps on having errors of client and server are out of sync whenever I attack, and I'm constantly losing trophies because of this. Please fix!",3
Why do town Hall bases that are above me by 1 or 2 getting 30 or so trophies for clapping my base but when I get matched with a TH base the same as mine or lower the trophy yield is no bigger than 15? How does that make any sense? Literally giving them free trophies from my base but I can't get matched with a base that I can hit properly? It makes no sense I'm literally a farm and I can't hit any base because they're way too difficult or over levelled.,2
"Literally paying money to get special time sensitive item boosts, and the game has kicked me out 7 times today and blocked out literal hours of game play and it just ""happens"" every time I'm using items I paid for. No gem refunds, no item refunds, just took my money and blocked me from being able to play and use what I paid for. Not to mention not being able to play on my breaks when I actually had time to. Support never cares about you. Save your money and time, don't play this game.",1
This is an amazing game I only wish I could be beta tester other than that I love this game I had to restart over and over before there was supercell I'd but I still love it zero training cost is amazing to it makes it alot easier to upgrade my troops I have no complaints . In my opinion there is no mobile game. It's all so balanced I'm very happy that someone created a truly non pay to win the only things you pay for is gems which you can get from achievements and skins for scenery and heros.👏,5
"The latest update broke my th9.. everytime I try logging into it, the game crashes and I have to clear all data to get the app to work again, but my 1 th9 everytime I log in it's on the builder base and it freezes. Contacted support in game and they keep telling me I'm in the wrong topic/category. I'll definitely add the last 2 stars once I get some help with this. In the meantime I'm pretty bummed out tbh",3
"I loved this game very much .Explore the dungeon, collect crazy weapons, dodge bullets and shoot‘em all up! “In a time of gun and sword, the magical stone that maintains the balance of the world is stolen by high-tech aliens. The world is hanging on a thin thread. It all depends on you retrieving the magical stone…” We honestly can’t keep making it all up. Let’s just shoot some alien minions! This is the game you have always wanted in your subconscious. Explore the dungeon, collect crazy wea",5
My game keeps crashing when i switch accounts specially while visiting the night base. In home village it has no problem but in night base the game keeps crashing after this update. Need to fix this asap because once I visit night base it crashes and I restart the game and it opens in the same night base and crashes again and doesnt let me do anything.,4
"Okay I give this a 3 in hopes of getting the attention of someone that can help me! After the update, everytime I try to open the game, it flashes an add, then immediately crashes. Ive restarted my computer, uninstalled, reinstalled the app...Please fix ASAP Im addicted to this game! Its a great game, when you can play it!",3
"Pretty good, less pay-to-win than most games of its type, though it is much faster to spend money. Prices to buy packs are typically low, however gems are quite a bit. Great game to play, loads of fun and hardly any lag, despite being able to play with people from the other side of the world. ¹⁰/¹⁰",5
"This is now the game I play quite often. It doesnt need a lot of attention; you just need to upgrade things every now and then. I am now town hall seven and I am pleased at how the game is slowly getting better and better. But when the free troops and potions update came out, it made it too easy. Not that I'm complaining, but now you can just get really expensive troops for free, which doesnt really help the lower town halls, yet give the upper town halls an advantage. So try it out. It's great.",5
"Been playing for 8 years now and still a daily ritual. The game is updated 3-4times a year with either new building or troop levels, balancing changes or new features such as the Clan Capital that's embraces working as a team. It used to be a right slog to get things upgraded but now with the season challenges, clan games, clan war league, shop etc, getting your village and troops etc maxed out are no longer a chore. A true, free to play (if you want) ad free game that combines strategy and fun.",5
so annoying! when searching for opponents they will appear above 2 level on your level.and if your city was defeated you will lost 30 points but when you attacked others citys it will give you +7 trpohies😂..can you make a fair searching not for trophies but by level.if only i can give this games with -5 stars i will.,1
"Great game, just a couple scuffs here and there. Every time i try to download this game i have broken texture. First time it was all flying units. 2nd time was all towers excluding my barb king. 3rd time my hog riders became invisible and i couldnt tell when to use my heal spells as there was no way to see how many there were in one area. Pls help! Alright nvm i got help from someone else who had the same problem and got it fixed in the end :) 5 stars for you!",5
Solid clan based farming game. multiple ways of playing with in game season pass and other ways to speed progress but not necessarily needed. Can make multiple profiles with different email accounts not the worst option having 2 to be able to gain more troops. Not for everyone but stood the test of time,5
"It's an amazing game with great detail and it's really fun too! There's so many different troops and buildings u can get, but the reason I've rated it three stars is because once you get far in the game, you have to just go in the app, upgrade some stuff, launch two attacks, then there's nothing else to do so you have to wait till tomorrow to do the same thing again",3
"The game is super cool. the game is fun, non addictive game. I had playing this game since so many year but recent one update came and I can't update it, it will go to 100% after that it again starts from 0% no network issue or storage issue. while playing this game if anyone calls me the game gets lag in other games there is no issue. iam extremely disappointed from this problem please fix it as soon as possible",3
A great base building game with plenty of challenges and achievements. Great PVP system too. A great game to sit down and play or to play for hours or on the fly. Also has a very good multi-player system for gaming with friends.,5
"My app's crashing the whole time. I've reinstalled it and it's still crashing. After a few times of reinstalling it, it directs me to play store instead of my home screen. Usually when a game directs a user to playstore, it means there's an available update but there are no updates available. Please fix this as soon as possible.",1
"Latest update with capital was huge, really huge, maybe bigger than what was needed, sending single gamers back to the start. I am playing it for years and 5 stars is still the score this game deserves. But I think I'll stop here. Thanks for all those nice gaming years. A rare game where you don't need to pay to enjoy and still be in equal terms with those paying.",5
"Amazing game, so entertaining and so fun, clash of clans is really just too good for the play store and everyone is lucky that it doesnt cost money, one thing i live about the game is that it uses barley any data and has no ads! If your reafing this and you don't have it installed get it it will change everything! <3",5
"Fun game, but I absolutely hate waiting for the opponent to finish attacking me after I've attacked him to see who has the better attack (builder base). I know their attack isn't live, so why am I forced to wait for it to finish? Edit - I give up playing the builder base. Nearly ever single attack I have to wait on a replay of that person attacking my base before I attack again. Stupid and pointless. Edit - Dropping to one ⭐ because the developer refuses to address pointless waiting on attacks",1
"game is boring just because of 5 builders and upgrading time was 7 days, 10 days thats the disgusting, and the while attacking game lost the network manytime, since a week i cant even open game just because of connevtion, but my internet working fine, no issue with other apps and game, this happened just to the clash of clane, i request you to reduce time of upgrading buildings, and troops, otherwise, you guys loosing the players.,",1
"removing national flags? really?? I would've expected supercell to add more countries to the lineup. not only is this less fun, but some of us have needed to reformat our bases or decorative setups to comply with having our decorations forcably removed. I don't care if we had our money 1000x refunded, it wouldn't have been worth the negative aspect of wishing I had my old layout of decorations back. I love this feature, & I included many flags I'm fond of. I'm disappointed & surprised by this.",2
I don't understand why the battle machine is do dumb. If i use a wall breaker for troops to go inside the battle machine will start clearing the outside buildings which is not even on the way even when that side is cleared it will go to other side but bot go inside. Sometimes it is so confused about what to do that it will go toward one building and suddenly change its direction.,4
"This game is very interesting & tricky. It is very good. But I have rated 4 🌟 in 5 🌟 as I have been confronting the black screen so many times. For this cause I have lost many good chances to win battles as a veteran & an invincible player. So, I request the developer of this game to fix this problem by an update. I am suffering in it since the update of clan capital.",4
"Ok I've played for years and had issues they still haven't fixed but the one that pissed me off most is the fact after you disconnect from a multiplayer attack it still goes, yeah that's fine and all but CLAN WAR it just ends the attack like bro I literally disconnected for 1 second like bro make your game better.",1
"Great game, especially now that they have reduced build times. Highly addictive, I wish there were more games like it! Great features, great gameplay and great graphics. The strategy elements are surprisingly deep which i love. This is my favourite mobile game, and it has been for years. LOVE IT!",5
Such an addictive game. I have gotten far in the game but does take a while to do upgrades the higher you go up. Some take up to 10 days or maybe more. I check the game about twice a day and that's perfect for me. But very enjoyable. Would recommend for people who stick to their games,5
Pretty fun game but you have to wait like hours for just one upgrade. And you can't really do a lot until your warriors are done and it takes a while if you are trying to get one that needs minutes to be trained. But this is a very addictive game.,4
The Game is fun and awesome to play. But one annoying bug that is ruining my experience is that anytime I go to type my keyboard wont pop up. It's very frustrating. Especially when I need to communicate with my squad. For that I will not rate this game any hire. Please fix this.,2
